pub,topic_code,topic_name,country,is_cn,year,func,scene,princ,in_degree
US20100185256A1,A61N1,电疗器械,美国,0,2009,基于体积差异控制信号传递参数|测量功能活性神经组织体积,电磁刺激|神经刺激,功能和/或结构测量|功能活性神经组织体积的差异,31.0
CN104689470A,A61N1,电疗器械,中国,1,2015,基于电容充放电的主动电荷平衡功能|多通道的脉冲输出功能,,主动电荷平衡|电容充放电,21.0
US20050256539A1,A61N1,电疗器械,美国,0,2005,功能磁共振成像图扫描|定位神经回路|经颅磁刺激|诱导电流在脑中流动,认知性能增强|预定任务执行,神经元去极化|神经元激活|经颅刺激,144.0
US12102827B2,A61N1,电疗器械,美国,0,2019,反馈回路|状态信号指示故障|调整刺激能量控制|闭环控制,可植入神经刺激设备,刺激能量反馈|反馈信号指示故障,0.0
US9220897B2,A61N1,电疗器械,美国,0,2013,产生电脉冲|电辐射耦合接收输入信号,神经刺激,无线能量传输|电辐射耦合,89.0
CN121219043A,G06F3,输入输出装置,中国,1,2024,硬膜外电刺激|神经刺激|神经调控|脑脊髓接口|解码,神经病症|脊髓损伤,刺激命令转换|运动意图解码,0.0
US20210346699A1,A61N1,电疗器械,美国,0,2021,优化算法|生成患者特定响应模型|确定一个或多个客观度量,深脑刺激(DBS),客观度量表示震颤严重程度和/或IDE效应严重程度的评分或得分,7.0
US9744356B2,A61N1,电疗器械,美国,0,2015,决策树预测|利用机器学习专家系统|施加电刺激|记录神经反应遥测测量值,神经反应遥测|神经活动分析,典型阈值神经反应遥测水平|神经活动特征预测,8.0
US7236830B2,A61N1,电疗器械,美国,0,2002,施加神经刺激治疗|确定神经刺激参数,治疗疾病|神经刺激疗法,电刺激频率|第一时间间隔|第二频率的电刺激|非连续或间断,339.0
CN110495880A,A61B5,身体诊断测量,中国,1,2019,神经肌肉耦合分析|脑功能网络建模方法|脑肌电耦合特征与tDCS影响规律相关性研究,上肢运动功能康复|运动障碍康复,电刺激|神经可塑性|神经重塑规律,31.0
WO2010025226A1,A61N1,电疗器械,世界知识产权组织,0,2009,分布电刺激|封闭-环反馈|检测电生理信号|神经刺激,神经障碍治疗,电磁能量刺激,16.0
CN119970047A,A61B5,身体诊断测量,中国,1,2025,针刺型支架电极植入|鞘管和球囊相互配合植入,介入式脑机接口|脑区刺激治疗相关疾病,电极紧贴于血管壁，与目标脑区保持足够近的距离以保证信号质量|针刺型电极穿刺血管壁,0.0
US3841310A,A61B5,身体诊断测量,美国,0,1973,旋转块内第二组无摩擦流体轴承调节电极突起|活塞附接到套筒上减小接触力|流体轴承无摩擦安装|自动补偿电极相对于竖直方向的变化|重力操作的可变压力阀平衡装置,大脑皮层|神经电记录,流体轴承无摩擦原理|漂浮或骑乘在皮层表面|重力平衡原理,23.0
EP2617459B1,A61N1,电疗器械,欧洲专利局,0,2013,变薄的侧壁段|可变形段设计|靠墙段,可植入神经接口装置,换档力移动,2.0
WO2022174312A1,A61B5,身体诊断测量,世界知识产权组织,0,2022,分析传感器数据以确定活动度量|基于活动度量确定更新的刺激参数值|控制向对象递送电刺激,神经病症监测,光学传感|电刺激,5.0
WO2011046665A1,A61B5,身体诊断测量,世界知识产权组织,0,2010,,,,18.0
US12201841B2,A61N1,电疗器械,美国,0,2021,控制可变电阻器|控制多个开关|生成控制信号|设置电极阻抗,神经刺激|神经感测,基于控制信号选择性连接电极|基于电极目的或位置控制接触阻抗,0.0
US20130289683A1,A61N1,电疗器械,美国,0,2011,共享总线互连|对接总线触点形成电接触|选择性引导刺激和/或遥测指令和功率,体内植入物位置,电刺激|遥测,90.0
US8718778B2,A61N1,电疗器械,美国,0,2008,向第一多个电极和第二多个电极提供极性相反的电流|将第一多个电极和第二多个电极定位在受检者的颅骨上|植入电极,性能增强|提高认知能力|治疗疾病|神经障碍治疗,极性相反的电流|电极包围结构增强局灶刺激,18.0
US8386007B2,A61N1,电疗器械,美国,0,2008,在收缩配置和膨胀配置之间移动,皮层刺激|皮层记录,,5.0
WO2011136870A1,A61B5,身体诊断测量,世界知识产权组织,0,2011,基于植入位置和患者解剖结构数据|基于生物信号检测|基于生理模型|治疗领域模型,患者脑部电极植入|神经刺激疗法,生理模型,7.0
US10434302B2,A61N1,电疗器械,美国,0,2015,同轴关系彼此接合|放射可视特征指示取向|确定电极位置和取向,深部脑刺激|电刺激体内靶位点,可旋转地固定|放射可视,1.0
US20070100392A1,A61N1,电疗器械,美国,0,2005,化学刺激|感测能力优化治疗治疗方案|深部脑刺激|电刺激|磁刺激|迷走神经刺激,癫痫,调节神经元活性,261.0
US2019381317A1,A61N1,电疗器械,美国,0,2019,施加刺激|检测共振响应|确定波形特征,神经活动监测,刺激,0.0
CN102886102A,A61N1,电疗器械,中国,1,2012,利用健侧肢体进行功能性活动的若干肌群的肌电信号|利用生物信号放大器模拟肌电积分包络信号|经过处理产生肌电活动包络信号|调制和控制若干导联的功能性电刺激,运动康复,大脑功能调控与重建|镜像运动神经元参与运动控制的原理,37.0
WO2007042999A2,A61N1,电疗器械,世界知识产权组织,0,2006,模块化平面的微制造电极阵列连接到载体,,,38.0
US9364659B1,A61B5,身体诊断测量,美国,0,2015,微电极检测信号|闭环控制软件自动定位目标神经元位点|限制仅刺激目标神经元的电流,深部脑刺激,利用微电极检测到的信号定位目标神经元|目标神经元刺激,39.0
JP2024512411A,A61N5,放射治疗,日本,0,2022,诱导同步γ振荡|非侵入性感觉刺激,减缓脑萎缩|改善认知功能,减轻神经炎症|改善突触可塑性|目标神经元刺激,0.0
US20070265489A1,A61N2,磁疗器械,美国,0,2007,执行工作记忆任务|施加电磁信号|评估患者对电磁信号的响应|调整目标参数,神经刺激,患者功能特征|目标神经群体控制的功能,152.0
CN114849059B,A61N1,电疗器械,中国,1,2022,压电效应|压电阵列构成|整流电路转换,植入式生物医学设备|深部脑刺激,压电效应|谐振频率1MHz下最大输出功率,0.0
CN114849059A,A61N1,电疗器械,中国,1,2022,刺激电极作用于目标脑区|压电效应|接收体外超声发生器发射的脉冲超声信号|整流电路转换,植入式生物医学设备|深部脑刺激,压电效应|最大输出功率,4.0
WO2016196790A1,A61N1,电疗器械,世界知识产权组织,0,2016,比较估计信号与实际信号|测量神经信号|特征发生器|确定刺激信号|脑网络模型估计信号,脑深部刺激,闭环反馈系统,8.0
US9192767B2,A61N1,电疗器械,美国,0,2014,微制造,人脑的皮层区域|动物神经系统|长期监测和/或刺激,电刺激,13.0
US8738154B2,A61N1,电疗器械,美国,0,2011,可单独寻址|多路复用,神经刺激,密封集成电路控制器|电耦合到公共导体,62.0
US6539263B1,A61N1,电疗器械,美国,0,2000,施加电刺激|检测体内产生的运动|电刺激信号传递,深部脑刺激|生物反馈治疗|自我调节,广义传出复制信号的产生和控制,556.0
US20120277834A1,A61N1,电疗器械,美国,0,2010,微电极元件尺寸和形状设计|微电极阵列装置制造,人脑的皮层|动物神经系统,电刺激,101.0
US20110301665A1,A61N1,电疗器械,美国,0,2009,微电极元件尺寸和形状设计|微电极阵列装置制造,人脑中的深处|动物神经系统,电刺激,198.0
US12285613B2,A61N1,电疗器械,美国,0,2023,分析神经响应的属性|接收神经信号|检测神经响应的属性|递送神经刺激能量,神经刺激系统,神经退行性疾病的指示分析,0.0
US8788064B2,A61B5,身体诊断测量,美国,0,2009,微电极阵列装置及其制造和使用方法|沿着细长探针轴布置多个微电极元件,人脑中的深处|动物神经系统,以单个神经元、神经元组和神经组织为目标,66.0
US6161045A,A61N1,电疗器械,美国,0,1999,确定最佳电刺激参数的方法|颅内电刺激和监测过程,切除手术前识别癫痫区域|癫痫电刺激治疗装置植入前评估|绘制局部脑功能图|脑深部刺激,,296.0
WO2013117655A1,A61B5,身体诊断测量,世界知识产权组织,0,2013,控制和分析|施加刺激|时间延迟施加刺激|记录测试信号|验证刺激抑制效果,神经刺激治疗,抑制病理同步和振荡|相位重置,6.0
US20140277258A1,A61N1,电疗器械,美国,0,2014,微电极元件尺寸和形状设计|微电极阵列装置制造,人脑的皮层区域|动物神经系统|长期监测和/或刺激,电刺激,14.0
US20130085361A1,A61B6,放射诊断设备,美国,0,2011,使用|微电极阵列装置制造|组装,刺激神经元|脑深部,微电极元件和细长探头轴尺寸瞄准小体积神经元|突出轴封闭在细长探头轴内并可展开,146.0
US8774937B2,A61N1,电疗器械,美国,0,2010,微制造|微电极阵列装置,人脑的皮层区域|动物神经系统|长期监测和/或刺激,以单个神经元、神经元组和神经组织为目标,36.0
WO2013117656A2,A61N1,电疗器械,世界知识产权组织,0,2013,施加刺激|施加相-复位刺激|选择刺激触点|验证是否抑制,刺激病人的脑中神经元和/或与电刺激的脊髓|刺激神经元,时间延迟|相-复位刺激,5.0
US63564204P0,,,美国,0,2024,外部机械力引导|导丝驱动|柔性电极阵列植入|跟踪柔性导丝展开,脑机接口,柔性导丝引导展开机制,0.0
US2015223718A1,A61N1,电疗器械,美国,0,2013,插入针状基底|设置第一电极和第二电极|输入电活动|输出电刺激,神经刺激|脑电活动检测,电极位置配置|电极阻抗差异,0.0
WO2025224540A1,A61N1,电疗器械,世界知识产权组织,0,2025,基于事件数据识别感测数据的子集|基于感测数据的子集和事件数据确定值范围|接收事件数据|接收感测数据|控制医疗设备根据值范围内的至少一个阈值递送后续脑刺激疗法,脑刺激|自适应深部脑刺激,刺激参数调整,0.0
US2016287126A1,A61B5,身体诊断测量,美国,0,2014,从与目标结构接触植入的至少一个电极获得神经测量值|对大脑的目标结构施加刺激,术中变化|深部脑刺激的治疗范围|疾病进展|药物疗效,晚期反应可以是有用的生物标志物,0.0
CN112450939A,A61B5,身体诊断测量,中国,1,2020,光刺激|深层刺入电极记录|表层平面电极记录,脑机接口,光遗传学激活神经元|多空间尺度神经信号监测,28.0
CN121360335A,G06F3,输入输出装置,中国,1,2025,对第一电信号进行调制|按照电极矩阵的空间布局规律进行映射|接收第一电信号的调制信号|采集第一区域的预设采样区域对应位置上的第一电信号,植入式脑机接口,电信号调制|电极矩阵空间布局规律映射,0.0
WO2025189249A1,A61N1,电疗器械,世界知识产权组织,0,2025,渲染图形用户界面|表示目标值|调整目标值,闭环神经刺激治疗,反馈控制,0.0
US6915166B1,A61N1,电疗器械,美国,0,2002,使用植入电极测量对每个刺激的神经响应|提供不同刺激水平的一系列刺激|计算与激励电平和响应相关的值,耳蜗植入物,神经刺激响应与激励电平的关系,95.0
US10940316B2,A61N1,电疗器械,美国,0,2018,刺激施加|诱发反应检测|调整刺激参数,神经刺激,刺激捕获,4.0
CN222444132U,A61B5,身体诊断测量,中国,1,2024,将柔性电极的检测部与生物大脑皮层相接触|通过检测部获取生物脑部的电信号|通过电极的传输部和第一接口将电信号传输至转接装置|通过转接装置的第二接口传输至外部设备,植入式脑机接口,柔性电极适应性|第一接口与第二接口相互配合保证不伤害脑组织并避免排异反应|转接装置更适应于电信号的传输以及保证信号质量,0.0
US20100222844A1,A61N1,电疗器械,美国,0,2007,使用从刺激探针本身获得的各种信号|控制施加到电极的电流脉冲的参数,植入与神经组织接触的电极,在给定潜伏期后产生复合动作电位|神经组织能够产生动作电位并以给定速度传播,122.0
US20080300655A1,A61N1,电疗器械,美国,0,2007,周期性获取复合动作电位|实施神经刺激疗法|评估目标神经状况|递送电神经刺激,神经恢复监测|神经损伤监测,神经刺激响应,187.0
US9943689B2,A61N1,电疗器械,美国,0,2015,从肌肉收缩或运动导出神经数据|基于神经刺激参数递送神经刺激|基于神经数据导出神经状态评估|基于神经状态评估导出神经刺激参数,,,1.0
US20240335663A1,A61N1,电疗器械,美国,0,2024,产生刺激引线到优选引线位置的接近度的指示|感测诱发电位信号|检测诱发电位信号的变化|递送电神经刺激,可植入刺激引线连接|神经刺激设备操作,电刺激诱发神经反应,1.0
US11167134B2,A61N1,电疗器械,美国,0,2018,反向散射|开关控制|无线控制,生物电子植入物,极性切换|电容充放电,0.0
US20120310298A1,A61N1,电疗器械,美国,0,2012,将经皮或经颅电刺激应用于神经事件的位置|监测脑电模式|识别指示神经学事件的脑电模式的位置,亨廷顿病|偏头痛或头痛|双相障碍|多重人格障碍|帕金森病|恐惧症|抑郁症|抑郁症治疗|注意力缺陷多动障碍|焦虑|物质滥用|癫痫|脑震荡|进食障碍|阿尔茨海默病,电刺激,74.0
