node_id,node_type,name,title,标题_中文,是否主路径,申请日,主IPC分类号,ipc_code
Patent:US11583678B2,Patent,US11583678B2,Neurostimulation system with neurodegenerative disease detection,具有神经退行性疾病检测的神经刺激系统,否,2020-07-29,A61B5/24,
技术问题:神经退行性疾病的检测,技术问题,神经退行性疾病的检测,,,,,,
技术方法:使用多个电极递送神经刺激能量,技术方法,使用多个电极递送神经刺激能量,,,,,,
技术方法:从神经信号检测神经反应的一个或多个属性,技术方法,从神经信号检测神经反应的一个或多个属性,,,,,,
技术方法:针对神经退行性疾病的一个或多个指示分析神经反应的检测到的一个或多个属性,技术方法,针对神经退行性疾病的一个或多个指示分析神经反应的检测到的一个或多个属性,,,,,,
技术原理:神经反应的一个或多个属性,技术原理,神经反应的一个或多个属性,,,,,,
技术原理:神经退行性疾病的一个或多个指示,技术原理,神经退行性疾病的一个或多个指示,,,,,,
核心部件:刺激电路,核心部件,刺激电路,,,,,,
核心部件:感测电路,核心部件,感测电路,,,,,,
核心部件:信号处理电路,核心部件,信号处理电路,,,,,,
核心部件:检测电路,核心部件,检测电路,,,,,,
核心部件:分析电路,核心部件,分析电路,,,,,,
核心部件:多个电极,核心部件,多个电极,,,,,,
核心部件:刺激电极,核心部件,刺激电极,,,,,,
生物信号类型:神经信号,生物信号类型,神经信号,,,,,,
年份:2020,年份,2020,,,,,,
Patent:US11602630B2,Patent,US11602630B2,Systems and methods for flexible electrode arrays,用于柔性电极阵列的系统和方法,否,2018-06-07,A61B5/05,
技术问题:保持与患者解剖结构的轮廓的连续接触,技术问题,保持与患者解剖结构的轮廓的连续接触,,,,,,
技术问题:向薄膜基板添加柔性,技术问题,向薄膜基板添加柔性,,,,,,
应用场景:电极阵列,应用场景,电极阵列,,,,,,
技术方法:弯曲薄膜基板,技术方法,弯曲薄膜基板,,,,,,
技术方法:设置电极触点,技术方法,设置电极触点,,,,,,
技术方法:使用柔性弹簧状部分,技术方法,使用柔性弹簧状部分,,,,,,
技术原理:电连接性,技术原理,电连接性,,,,,,
技术原理:柔性,技术原理,柔性,,,,,,
核心部件:薄膜基板,核心部件,薄膜基板,,,,,,
核心部件:电极触点,核心部件,电极触点,,,,,,
核心部件:迹线,核心部件,迹线,,,,,,
核心部件:柔性弹簧状部分,核心部件,柔性弹簧状部分,,,,,,
Patent:US20130245715A1,Patent,US20130245715A1,FIELD AUGMENTED CURRENT STEERING USING VOLTAGE SOURCES,使用电压源的场增强电流操纵,否,2013-03-11,A61N1/36,
应用场景:神经刺激治疗,应用场景,神经刺激治疗,,,,,,
技术方法:将可配置源编程为电流源或电压源,技术方法,将可配置源编程为电流源或电压源,,,,,,
技术方法:调节电压,技术方法,调节电压,,,,,,
技术原理:电场电位,技术原理,电场电位,,,,,,
技术原理:电刺激能量,技术原理,电刺激能量,,,,,,
核心部件:电端子,核心部件,电端子,,,,,,
核心部件:可配置源,核心部件,可配置源,,,,,,
核心部件:第一电极,核心部件,第一电极,,,,,,
核心部件:第二电极,核心部件,第二电极,,,,,,
核心部件:第三不同电极,核心部件,第三不同电极,,,,,,
年份:2013,年份,2013,,,,,,
Patent:US20200316382A1,Patent,US20200316382A1,METHOD AND APPARATUS FOR SELECTING NEUROMODULATION PARAMETERS USING ELECTROSPINOGRAM,使用电纺锤图选择神经调节参数的方法和装置,否,2020-04-02,A61N1/36,
技术问题:选择神经调节参数,技术问题,选择神经调节参数,,,,,,
应用场景:神经刺激系统,应用场景,神经刺激系统,,,,,,
技术方法:根据刺激测试模式控制神经刺激能量的递送,技术方法,根据刺激测试模式控制神经刺激能量的递送,,,,,,
技术方法:使用电刺图信号确定响应参数,技术方法,使用电刺图信号确定响应参数,,,,,,
技术方法:基于响应参数和选择准则选择神经刺激治疗模式,技术方法,基于响应参数和选择准则选择神经刺激治疗模式,,,,,,
技术原理:电活动对递送的神经刺激能量的响应,技术原理,电活动对递送的神经刺激能量的响应,,,,,,
技术原理:响应参数,技术原理,响应参数,,,,,,
核心部件:刺激控制电路,核心部件,刺激控制电路,,,,,,
核心部件:传感器系统,核心部件,传感器系统,,,,,,
核心部件:放大器,核心部件,放大器,,,,,,
核心部件:选择电路,核心部件,选择电路,,,,,,
生物信号类型:电刺图(ESG)信号,生物信号类型,电刺图(ESG)信号,,,,,,
Patent:EP4442310A3,Patent,EP4442310A3,SYSTEM FOR SELECTING NEUROMODULATION PARAMETERS USING ELECTROSPINOGRAM,使用棘电图选择神经调节参数的系统,否,2020-04-02,A61N1/36,
应用场景:向具有脊髓的患者递送神经刺激能量,应用场景,向具有脊髓的患者递送神经刺激能量,,,,,,
技术方法:根据多个神经刺激测试模式控制神经刺激能量的递送,技术方法,根据多个神经刺激测试模式控制神经刺激能量的递送,,,,,,
技术方法:使用所接收的ESG信号确定多个神经刺激测试模式中的每个测试模式的响应参数,技术方法,使用所接收的ESG信号确定多个神经刺激测试模式中的每个测试模式的响应参数,,,,,,
技术方法:通过基于响应参数从多个神经刺激测试模式中选择测试模式来确定神经刺激治疗模式,技术方法,通过基于响应参数从多个神经刺激测试模式中选择测试模式来确定神经刺激治疗模式,,,,,,
技术原理:由所递送的神经刺激能量诱发的来自脊髓的响应,技术原理,由所递送的神经刺激能量诱发的来自脊髓的响应,,,,,,
生物信号类型:棘电图ESG信号,生物信号类型,棘电图ESG信号,,,,,,
Patent:US20110313483A1,Patent,US20110313483A1,METHODS AND APPARATUS FOR CONTROLLING NEUROSTIMULATION USING EVOKED RESPONSES,使用诱发响应控制神经刺激的方法和装置,否,2011-06-09,A61N1/36,
技术问题:确保迷走神经刺激在调节患者的一个或多个目标功能中的有效性,技术问题,确保迷走神经刺激在调节患者的一个或多个目标功能中的有效性,,,,,,
技术问题:验证刺激捕获迷走神经,技术问题,验证刺激捕获迷走神经,,,,,,
技术方法:捕获验证,技术方法,捕获验证,,,,,,
技术方法:检测诱发响应,技术方法,检测诱发响应,,,,,,
技术原理:通过检测诱发响应来验证刺激是否捕获迷走神经,技术原理,通过检测诱发响应来验证刺激是否捕获迷走神经,,,,,,
核心部件:刺激模块,核心部件,刺激模块,,,,,,
生物信号类型:诱发响应,生物信号类型,诱发响应,,,,,,
Patent:US20210060331A1,Patent,US20210060331A1,ADAPTIVE DEEP BRAIN STIMULATION USING MOVEMENT DESYNCHRONIZATION,使用运动不同步的自适应深部脑刺激,否,2020-11-13,A61B5/00,
技术问题:运动不同步导致电刺激治疗控制不准确,技术问题,运动不同步导致电刺激治疗控制不准确,,,,,,
应用场景:深部脑刺激治疗,应用场景,深部脑刺激治疗,,,,,,
技术方法:确定第一感测信号相对于运动的第一变化,技术方法,确定第一感测信号相对于运动的第一变化,,,,,,
技术方法:确定第二感测信号相对于运动的第二变化,技术方法,确定第二感测信号相对于运动的第二变化,,,,,,
技术原理:基于运动不同步的自适应控制,技术原理,基于运动不同步的自适应控制,,,,,,
Patent:US6819956B2,Patent,US6819956B2,"Optimal method and apparatus for neural modulation for the treatment of neurological disease,  particularly movement disorders",用于治疗神经疾病，特别是运动障碍的神经调节的最佳方法和装置,否,2001-11-11,A61N1/00,
技术问题:神经疾病,技术问题,神经疾病,,,,,,
技术问题:药物难治性癫痫,技术问题,药物难治性癫痫,,,,,,
应用场景:神经疾病治疗,应用场景,神经疾病治疗,,,,,,
应用场景:运动障碍治疗,应用场景,运动障碍治疗,,,,,,
技术方法:神经调制,技术方法,神经调制,,,,,,
技术方法:治疗参数导出,技术方法,治疗参数导出,,,,,,
技术方法:感觉反馈,技术方法,感觉反馈,,,,,,
技术原理:神经活动调节,技术原理,神经活动调节,,,,,,
技术原理:神经疾病状态,技术原理,神经疾病状态,,,,,,
技术原理:治疗响应,技术原理,治疗响应,,,,,,
Patent:US20100023089A1,Patent,US20100023089A1,Controlling a Subject's Susceptibility to a Seizure,控制受试者对癫痫发作的易感性,否,2009-09-30,A61M37/00,
技术问题:调节神经活性,技术问题,调节神经活性,,,,,,
技术问题:防止神经体征和症状,技术问题,防止神经体征和症状,,,,,,
技术方法:产生神经调节信号,技术方法,产生神经调节信号,,,,,,
技术方法:通过一个或多个神经调节器递送到神经系统部件,技术方法,通过一个或多个神经调节器递送到神经系统部件,,,,,,
技术方法:从对先前递送的神经调制信号的神经响应中导出治疗参数,技术方法,从对先前递送的神经调制信号的神经响应中导出治疗参数,,,,,,
技术原理:感测指示神经或精神状况的特定特征,技术原理,感测指示神经或精神状况的特定特征,,,,,,
技术原理:神经调节信号控制神经状态,技术原理,神经调节信号控制神经状态,,,,,,
技术主题:药物导入装置 (A61M37),技术主题,药物导入装置 (A61M37),,,,,,A61M37
年份:2009,年份,2009,,,,,,
Patent:US6366813B1,Patent,US6366813B1,Apparatus and method for closed-loop intracranical stimulation for optimal control of neurological disease,闭环颅内刺激用于神经疾病的最佳控制的装置和方法,否,1999-06-25,A61N1/00,
应用场景:颅内刺激,应用场景,颅内刺激,,,,,,
应用场景:神经疾病,应用场景,神经疾病,,,,,,
技术方法:根据治疗参数产生神经调制信号,技术方法,根据治疗参数产生神经调制信号,,,,,,
技术方法:以感觉反馈形式的神经响应确定治疗参数,技术方法,以感觉反馈形式的神经响应确定治疗参数,,,,,,
年份:1999,年份,1999,,,,,,
Patent:US20080103547A1,Patent,US20080103547A1,Multiple lead method for deep brain stimulation,脑深部刺激的多导联方法,否,2007-03-20,A61N1/05,
技术问题:治疗震颤,技术问题,治疗震颤,,,,,,
技术问题:与在这些靶区植入单根电极相比，具有更好的临床效果,技术问题,与在这些靶区植入单根电极相比，具有更好的临床效果,,,,,,
应用场景:深部脑刺激(DBS)手术,应用场景,深部脑刺激(DBS)手术,,,,,,
应用场景:治疗多种脑相关疾病,应用场景,治疗多种脑相关疾病,,,,,,
应用场景:运动相关疾病,应用场景,运动相关疾病,,,,,,
应用场景:代谢/进食障碍,应用场景,代谢/进食障碍,,,,,,
应用场景:记忆障碍,应用场景,记忆障碍,,,,,,
技术方法:使用两个或多个电引线,技术方法,使用两个或多个电引线,,,,,,
技术方法:用多根电极刺激受试者的丘脑腹侧中间核(VIM)和口腹侧核(VOA/VOP),技术方法,用多根电极刺激受试者的丘脑腹侧中间核(VIM)和口腹侧核(VOA/VOP),,,,,,
核心部件:多根电极,核心部件,多根电极,,,,,,
核心部件:丘脑腹侧中间核(VIM),核心部件,丘脑腹侧中间核(VIM),,,,,,
核心部件:口腹侧核(VOA/VOP),核心部件,口腹侧核(VOA/VOP),,,,,,
Patent:CN108309285A,Patent,CN108309285A,Physiological resonance stimulation method and system and electric stimulation method and device,生理共振刺激方法与系统以及电刺激方法与装置,否,2017-01-18,A61B5/0476,
技术问题:取得经选择的至少一频段范围内的至少一能量峰值,技术问题,取得经选择的至少一频段范围内的至少一能量峰值,,,,,,
技术问题:决定频率比例关系,技术问题,决定频率比例关系,,,,,,
应用场景:生理共振刺激,应用场景,生理共振刺激,,,,,,
应用场景:电刺激,应用场景,电刺激,,,,,,
技术方法:频域分析处理,技术方法,频域分析处理,,,,,,
技术方法:取得脑电讯号,技术方法,取得脑电讯号,,,,,,
技术方法:决定频率比例关系,技术方法,决定频率比例关系,,,,,,
技术原理:生理共振,技术原理,生理共振,,,,,,
技术原理:频率比例关系,技术原理,频率比例关系,,,,,,
生物信号类型:脑电图,生物信号类型,脑电图,,,,,,
Patent:US8855775B2,Patent,US8855775B2,Systems and methods of reducing artifact in neurological stimulation systems,减少神经刺激系统中伪影的系统和方法,否,2012-10-23,A61N1/08,
技术问题:伪影,技术问题,伪影,,,,,,
应用场景:神经功能障碍检测,应用场景,神经功能障碍检测,,,,,,
技术方法:控制感测组件被供电以获取信号的时间与刺激组件被供电以刺激对象的时间显著不同,技术方法,控制感测组件被供电以获取信号的时间与刺激组件被供电以刺激对象的时间显著不同,,,,,,
技术原理:通过控制感测与刺激的时间间隔显著不同，减少刺激信号对感测信号的干扰,技术原理,通过控制感测与刺激的时间间隔显著不同，减少刺激信号对感测信号的干扰,,,,,,
核心部件:刺激组件,核心部件,刺激组件,,,,,,
核心部件:电源,核心部件,电源,,,,,,
核心部件:时序控制器,核心部件,时序控制器,,,,,,
生物信号类型:脑活动,生物信号类型,脑活动,,,,,,
年份:2012,年份,2012,,,,,,
Patent:US7945330B2,Patent,US7945330B2,Systems and methods for automatically optimizing stimulus parameters and electrode configurations for neuro-stimulators,用于自动优化神经刺激器的刺激参数和电极配置的系统和方法,否,2008-10-02,A61N1/36,
技术问题:优化刺激参数,技术问题,优化刺激参数,,,,,,
技术方法:自动优化,技术方法,自动优化,,,,,,
技术方法:评估响应信号,技术方法,评估响应信号,,,,,,
技术方法:确定期望配置,技术方法,确定期望配置,,,,,,
技术原理:刺激参数优化,技术原理,刺激参数优化,,,,,,
